Atrichoblast/Lateral root cap,Atrichoblast,Columella,Cortex,Epidermis,Lateral root cap/Columella,Lateral root cap,Pericycle,Phloem,Protoxylem/Cortex,Quiescent center,Root endodermis,Stele,Stem cell niche,Trichoblast,Xylem pole pericycle,Xylem
0.031755352,0.019029451,0.035490642,0.035580991,0.081038961,0.011031579,0.038803364,0.010754184,0.007699242,0.01784375,0.010666667,0.012486441,0.007759819,0.0164,0.00659596,0.015622671,0.00544186
0.051675841,0.059713521,0.011691176,0.003677376,0.005038961,0,0.029171005,0.036361925,0.018464699,0.020203125,0.037308943,0.009447458,0.015975831,0.078097561,0,0.004947205,0
0.060079511,0.04091834,0.016815508,0.031843373,0.011577922,0,0.026993192,0.088302301,0.061463502,0.037296875,0.05297561,0.037976271,0.023250252,0.068121951,0,0.014940994,0.045410853
0,0.003605087,0,0.011742972,0,0,0.004148979,0.012537657,0.004541683,0.00484375,0.010243902,0,0.027296073,0.004526829,0,0.017874224,0.00646124
0.59735474,1.100528782,0.044469251,0.50285676,0.556779221,0.096715789,0.498404485,0.126790795,0.16624651,0.339229167,0.541373984,0.679011864,0.676958207,1.542029268,1.017565657,0.488759317,2.282868217
0.058522936,0.044934404,0.146191176,0.104187416,0.037207792,0.099110526,0.070478574,0.081482218,0.073544077,0.062854167,0.092260163,0.071745763,0.062808661,0.069682927,0.129530303,0.048322981,0.04572093
0.027100917,0.017040161,0.005791444,0.011062918,0.006824675,0,0.028615939,0.10540795,0.05406422,0.044744792,0.073365854,0.032511864,0.013646526,0.012395122,0.042106061,0.009190994,0
0.154039755,0.143309237,0.189347594,0.226819277,0.195558442,0.077536842,0.198447337,0.388797071,0.210010371,0.280526042,0.163487805,0.260532203,0.163185297,0.190521951,0.139853535,0.145650621,0.202193798
0,0.004538153,0,0,0,0,0.0061666,0.006001046,0.004237734,0,0,0,0,0.005639024,0,0.006793478,0
0.631810398,0.312212851,0.218796791,0.541380187,0.308915584,0.354852632,0.417785342,1.727335774,1.359118468,1.444442708,0.49597561,0.963362712,0.738980363,0.295170732,0.40940404,0.135257764,0.521445736
0,0.033860776,0.008223262,0.005216867,0,0.012057895,0.005318382,0.009696653,0.006274033,0.003833333,0.107520325,0,0.020131923,0.420907317,0,0.016346273,0
0.100544343,0.074618474,0.122834225,0.064293173,0.034707792,0.083489474,0.106399279,0.121196653,0.108819306,0.166333333,0.176837398,0.078788136,0.033171702,0.074873171,0.045217172,0.061470497,0.040011628
0.00312844,0.029222222,0,0.002409639,0.01738961,0,0.00320825,0.067185146,0.168536897,0.007864583,0,0.021564407,0.227480363,0.065507317,0,0.327836957,0.003833333
0.360327217,0.18643909,0.345974599,0.170629183,0.059662338,0.152421053,0.308489788,0.656233264,0.267505385,0.170302083,0.602658537,0.310332203,0.273045821,0.207082927,0.089661616,0.069630435,0.083573643
0.023798165,0.011539491,0.019629679,0.00405087,0,0.010373684,0.035496996,0.017623431,0.029448744,0.023244792,0.038861789,0.036883051,0.016603223,0.028370732,0.006272727,0.009150621,0.016096899
0.157486239,0.112025435,0.307712567,0.221677376,0.117948052,0.1825,0.127653184,0.373610879,0.334406462,0.415317708,0.267235772,0.201105085,0.158270896,0.099570732,0.128636364,0.063131988,0.253186047
0.065590214,0.097440428,0.022926471,0.044495315,0.010701299,0.009268421,0.059670004,0.07551046,0.035349422,0.010786458,0.104495935,0.027184746,0.080583082,0.086121951,0.011777778,0.096408385,0.010329457
0.056541284,0.006184739,0.060930481,0.022850067,0,0.122778947,0.025922307,0.069810669,0.034595134,0.02490625,0.008479675,0.019235593,0.051383182,0.005882927,0.017414141,0,0.00596124
0,0.024894244,0,0.004041499,0.02425974,0.007331579,0.000878254,0.074332636,0.146420423,0.076520833,0,0.030791525,0.189462236,0.143639024,0,0.094229814,0
0,0.008342704,0,0.002076305,0,0,0.004482179,0.001401674,0.001815317,0,0,0,0.002077039,0.20804878,0,0,0
0.214125382,0.255732262,0.022203209,0.033374833,0.110162338,0.080136842,0.241921906,0.045228033,0.031390507,0.044927083,0.021203252,0.074310169,0.053274924,0.209160976,0.178707071,0.072799689,0.088593023
0.025611621,0.216076305,0.011312834,0.165607764,0.046707792,0.009242105,0.030048058,0.350949791,0.307193857,0.345276042,0.05603252,0.362249153,0.719251762,0.126770732,0.014681818,0.74146118,0.924860465
0.059834862,0,0.21325,0.003382865,0,0.185794737,0.055022827,0.004536611,0.012027922,0.018828125,0.01201626,0.002844068,0.00053575,0,0,0,0.005976744
1.965107034,2.579815261,0.214506684,0.391267738,0.260175325,0.078184211,1.488562275,1.070882845,0.489951735,0.844145833,1.477642276,0.556176271,1.561318228,2.385473171,1.19479798,1.873635093,0.422445736
0.383382263,0.866681392,0.040933155,0.066248996,0.011545455,0,0.264054065,0.149686192,0.065363781,0.100020833,0.205178862,0.056676271,0.318410373,0.806029268,0.05440404,0.328248447,0.08355814
0.057100917,0.064697456,0.005808824,0.003663989,0,0,0.017621946,0.031563808,0.023974073,0.028890625,0.058512195,0,0.026901813,0.083921951,0,0.032335404,0
0.012868502,0.007417671,0.003395722,0.002883534,0,0,0.005220665,0.050566946,0.365921819,0.914895833,0.062878049,0.00439661,0.116770393,0,0,0.006649068,0.185189922
0.12529052,0.22408166,0.037850267,0.05998929,0.054597403,0.030284211,0.086337605,0.069395397,0.042178301,0.039630208,0.124617886,0.072508475,0.088653072,0.097995122,0.372181818,0.12709472,0.010523256
0.019400612,0.029832664,0.028973262,0.016016064,0.044272727,0.038657895,0.025440128,0.047145397,0.041451536,0.04865625,0.054747967,0.038855932,0.083436556,0.252970732,0.282782828,0.032408385,0.095124031
0.166975535,0.007559572,0.857628342,0.007026774,0.008064935,0.411431579,0.194557869,0.008140167,0.021187475,0.013947917,0.031073171,0.006916949,0,0,0.005368687,0,0.03194186
0.259889908,0.069670683,0.781498663,0.262795181,0.112266234,0.690289474,0.304069684,0.399939331,0.254982449,0.362734375,0.525536585,0.274113559,0.060759819,0.088170732,0.080626263,0.039256211,0.09770155
0.169847095,0.524040161,0,0.017424364,0.008772727,0,0.118889868,0.034323222,0.033069007,0.021197917,0.192227642,0.001494915,0.074627392,0.447834146,0,0.071857143,0
0.326620795,0.236251673,0.203855615,0.125077644,0.051324675,0.142921053,0.232115338,0.310164226,0.196745911,0.2535,0.339235772,0.239540678,0.151075025,0.228112195,0.081555556,0.117666149,0.148604651
0.008452599,0.013842035,0.009195187,0.022821954,0,0.022557895,0.013156988,0.028502092,0.01859633,0.029729167,0.010243902,0.020361017,0.02264149,0.047131707,0,0.01748913,0.008604651
0.039458716,0.154385542,0.012807487,0.022448461,0.006538961,0,0.029535443,0.104232218,0.029743518,0.048328125,0.060772358,0.057030508,0.129476838,0.157278049,0.047833333,0.238128882,0.00548062
0.042336391,0.028821954,0.028144385,0.010073628,0.008214286,0.022468421,0.028555467,0.051895397,0.024067012,0.035536458,0.022325203,0.027184746,0.017603223,0.051760976,0.022444444,0.019815217,0.028484496
0.004015291,0.02008166,0,0.048668005,0.043961039,0,0,0.007416318,0.009947746,0.00859375,0,0.060711864,0.030987915,0,0.048838384,0.015940994,0
0.03393578,0.042135207,0,0.029404284,0.032461039,0,0.014105727,0,0.00112844,0,0.016772358,0,0.001647533,0,0,0,0
0.056100917,0.013487282,0.009061497,0,0.010701299,0,0.072175811,0,0,0,0.164471545,0.003128814,0,0.040390244,0.021373737,0,0.006139535
0.010831804,0.019421687,0,0.013712182,0,0,0.003379255,0.013679916,0.007141205,0.065848958,0.01099187,0.017998305,0.042118832,0,0,0.011630435,0.802321705
0.0302263,0.019350736,0,0.021971888,0.009480519,0,0.002235483,0.040562762,0.029432788,0.117786458,0.016910569,0.078725424,0.098768379,0.030009756,0,0.063863354,0.021414729
0.036544343,0.01369344,0,0,0,0,0.008436924,0.009278243,0.006713602,0,0,0.003132203,0.009183283,0.07597561,0,0.014212733,0
0.031376147,0.012097724,0.051867647,0.064534137,0.085051948,0,0.009776532,0.004893305,0.005132828,0.011692708,0.034365854,0.003022034,0.010591641,0,0.686646465,0.033729814,0
0.056917431,0.021258367,0.388629679,0.055804552,0.188915584,0.040021053,0.10852463,0.037906904,0.053151576,0.012546875,0.167756098,0.021054237,0.008952669,0.008443902,0.336242424,0,0.007906977
0.051525994,0.018386881,0.013391711,0.015556894,0.012571429,0.016184211,0.047104125,0.035498954,0.022424013,0.021588542,0.08704065,0.025783051,0.010516113,0.028219512,0.008459596,0.018791925,0.011910853
0.007116208,0,0,0.005072289,0.017,0,0,0.000793933,0.010560431,0.017994792,0,0.007449153,0,0,0,0,0.320864341
0.156874618,0.244215529,0.019286096,0.057017403,0.049136364,0.009268421,0.108465358,0.161578452,0.097502593,0.11940625,0.068512195,0.069377966,0.133277946,0.295985366,0.154338384,0.082940994,0.016104651
0.044042813,0.005817938,0.049645722,0.050930388,0.030123377,0.007878947,0.039469764,0.121567992,0.103659753,0.078583333,0.031772358,0.027145763,0.040361531,0.021731707,0,0.010888199,0.153895349
0.843180428,1.633178046,0.049756684,0.109574297,0.052883117,0.049421053,0.636573889,0.345199791,0.126495812,0.206791667,0.415284553,0.132740678,0.735741692,1.523229268,0.326944444,0.69807764,0.235949612
0.059941896,0.06454083,0.005610963,0.071981258,0.011454545,0,0.045537044,0.04483159,0.02410371,0.057515625,0.046178862,0.041676271,0.078895267,0.084385366,0.095621212,0.030799689,0.057108527
0,0.005722892,0.025510695,0.006598394,0.039688312,0.047457895,0,0.010474895,0.007003191,0,0,0.253784746,0.002065962,0,0,0,0
0.003972477,0.017544846,0.036974599,0.147574297,0.083941558,0,0.006280737,0.328653766,0.158393299,0.175520833,0.020308943,0.057740678,0.046625881,0.045643902,0.019141414,0.02723913,0.063248062
0.124819572,0.16903079,0.019324866,0,0,0.010126316,0.158915098,0,0.00079657,0,1.191560976,0.012247458,0,0.148014634,0,0,0
0.088920489,0.154971888,0.038129679,0.11576573,0.084506494,0.063821053,0.048281137,0.117715481,0.068520542,0.015578125,0.031430894,0.104757627,0.062307654,0.105736585,0.195085859,0.075156832,0.068081395
0.126370031,0.06485676,0.038479947,0.037093708,0.012077922,0.047578947,0.095018422,0.060758368,0.074300359,0.042208333,0.09502439,0.055083051,0.051317221,0.111843902,0.011767677,0.04214441,0.005976744
0.20566055,0.149950469,0.168729947,0.048165997,0.049714286,0.048252632,0.195395675,0.141776151,0.063459912,0.11190625,0.624764228,0.063538983,0.060545821,0.194073171,0.006015152,0.086754658,0.019817829
0.129006116,0.00894913,0.003208556,0,0,0,0.045081298,0,0,0,0.041845528,0,0,0.011902439,0,0,0.010329457
0.191795107,0.274900937,0.518606952,0.674694779,0.664305195,0.134705263,0.188475771,0.857403766,1.0294643,1.475328125,0.509593496,0.714457627,0.643196878,0.462068293,0.806873737,0.694534161,0.251736434
0.027892966,0.011953146,0.023037433,0.047054886,0.029681818,0,0.028162195,0.041199791,0.056723175,0.113088542,0.026617886,0.010711864,0.072526687,0.029482927,0.015434343,0.050161491,2.464457364
0,0.002175368,0,0.024858099,0.042519481,0,0.004871846,0.005871339,0.012209813,0.006572917,0.013455285,0.003347458,0.004462739,0,0.009686869,0.001771739,0
0.217211009,0.137487282,0.273184492,0.240981258,0.201818182,0.179594737,0.259415298,0.414230126,0.364041484,0.37153125,0.322658537,0.230245763,0.146462236,0.184292683,0.270232323,0.16881677,0.18401938
0.033134557,0.099705489,0.035624332,0.245356091,0.205980519,0.011626316,0.018692431,0.048377615,0.039362984,0.044473958,0.052658537,0.146064407,0.196342397,0.023814634,0.049040404,0.160439441,0.072550388
1.220712538,2.228669344,0.469048128,1.846141901,2.866623377,0.540942105,1.315538646,1.179421548,0.905134822,1.0534375,1.417528455,1.668798305,2.088207956,2.211565854,2.935570707,2.926403727,1.9495
0.009525994,0.015372155,0,0,0,0,0.00787505,0.014541841,0.00624651,0.004260417,0,0,0.00720997,0.011795122,0,0.016072981,0
0.069553517,0.028677376,0.071195187,0.039161981,0.022058442,0.064084211,0.059423308,0.145718619,0.134218189,0.055046875,0.092707317,0.073366102,0.051944612,0.0564,0.017141414,0.056085404,0.017713178
0.037926606,0.028637216,0,0.003531459,0,0,0.0127501,0,0,0,0,0.001452542,0.000870594,0.01035122,0.04419697,0,0
0.151232416,0.029997323,0.316505348,0.052266399,0.077149351,0.228357895,0.158348418,0.011162134,0.001205824,0.007572917,0,0.008901695,0.000594663,0.026668293,0.012959596,0.002486025,0.023844961
0.023247706,0.049307898,0.009925134,0.015589023,0,0.007331579,0.006080096,0.03058159,0.082670921,0.073260417,0.067341463,0.016998305,0.347550352,0.065346341,0,0.158100932,0.329782946
1.454859327,0.302045515,0.242596257,0.114645248,0.016590909,0.128036842,0.238604726,0.38684728,0.265332669,0.221854167,0.290658537,0.227937288,0.169257805,0.217531707,0.038247475,0.069586957,0.031492248
0.079058104,0.059595716,0.034852941,0.029726908,0.032487013,0.023878947,0.07062515,0.130432008,0.1034643,0.112072917,0.081333333,0.067462712,0.05621148,0.128863415,0.028328283,0.049495342,0.007903101
0.024131498,0.008056225,0.040946524,0.044203481,0,0,0.009994794,0.059258368,0.041973674,0.046526042,0.011178862,0.041930508,0.014955186,0,0.050661616,0.003569876,0.013534884
0.024055046,0.02014324,0.045609626,0.015451138,0,0.053605263,0.019518222,0.032611925,0.013974073,0.011895833,0.06996748,0.018237288,0.014664653,0.031478049,0,0.017031056,0.032666667
0.004847095,0.003497992,0,0.003558233,0,0,0.0090837,0.002669456,0.002415237,0.0055,0.023666667,0,0.007936052,0.008434146,0,0.007124224,0
0,0,0,0,0,0,0,0,0.02010012,0,0,0.003571186,0.001064451,0.0116,0,0,0
0.051431193,0.068689424,0.02419385,0.039238286,0.035720779,0.0094,0.051640769,0.095148536,0.05016793,0.077552083,0.133837398,0.058166102,0.0607714,0.051839024,0.018287879,0.046899068,0.065531008
0.08275841,0.046413655,0.019544118,0.032465863,0.015006494,0.008778947,0.05588306,0.016317992,0.014512565,0.009848958,0.139560976,0.028237288,0.053671198,0.110809756,0.022525253,0.063369565,0.062732558
0,0.014977242,0,0,0,0,0.003846215,0.001712343,0.002222178,0.006869792,0,0,0.008401813,0.01362439,0,0.011875776,0
0.050385321,0.038702811,0.047342246,0.066100402,0.006824675,0.101415789,0.059792151,0.051655858,0.05403231,0.027828125,0.062487805,0.064354237,0.042063444,0.043278049,0.031994949,0.029425466,0.01751938
0.173452599,0.106890228,0.040354278,0.093868809,0.017194805,0.020068421,0.107778935,0.140856695,0.0684643,0.09778125,0.135650407,0.108610169,0.064646022,0.097507317,0.080212121,0.076583851,0.065844961
0.007703364,0,0,0,0,0,0.008734882,0.003745816,0.00632868,0,0,0,0.020773917,0.00524878,0,0.016175466,0
0.009015291,0.01534672,0.008338235,0.01773494,0.015681818,0.011773684,0.019994794,0.019941423,0.004179099,0,0.015154472,0.0054,0.017847432,0.015653659,0.007242424,0.03464441,0
0.008911315,0.015432396,0,0.002864793,0,0,0.006598318,0.004834728,0.001712804,0.006479167,0.012138211,0.002957627,0.017547835,0.010243902,0.005474747,0.006476708,0
0.135314985,0.067953146,0.075429144,0.11831593,0.046207792,0.020142105,0.097552263,0.191979079,0.136715596,0.184609375,0.161886179,0.116444068,0.070859517,0.054326829,0.031146465,0.066059006,0.060841085
0.334611621,0.090768407,0.302926471,0.238997323,0.077720779,0.2523,0.311947938,0.397398536,0.302637814,0.338338542,0.372357724,0.307313559,0.074901309,0.071458537,0.053545455,0.042479814,0.08951938
0,0,0,0.00219411,0,0,0,0.002716527,0.01074631,0,0,0,0.007029708,0,0,0,0
0.092981651,0.030270415,0.090092246,0.038342704,0.012038961,0.139478947,0.079112936,0.121453975,0.100534902,0.114390625,0.098276423,0.068616949,0.026296576,0.046156098,0.009090909,0.028121118,0.027511628
0.059137615,0.060239625,0.018528075,0.012776439,0.045876623,0.012789474,0.030477373,0.009583682,0.005531312,0,0.022097561,0.022269492,0.034672205,0.053985366,0.01630303,0.044642857,0.005387597
0.011097859,0.035997323,0.01407754,0.01207095,0.005038961,0.011836842,0.010544253,0.043268828,0.021418428,0.020895833,0.053365854,0.010362712,0.022962739,0.030439024,0,0.043352484,0.012073643
0,0.007682731,0,0.063285141,0.065564935,0,0.000924309,0.064048117,0.080194256,0.011125,0,0.310155932,0.089524673,0.005882927,0.019025253,0.010802795,0.007662791
0.050859327,0.02457162,0.031336898,0.037062918,0.070116883,0.030831579,0.035293953,0.065059623,0.074554049,0.081895833,0.032560976,0.094198305,0.035983887,0.017370732,0.032590909,0.019237578,0.046596899
0.123593272,0.071100402,0.069786096,0.081562249,0.043006494,0.056242105,0.097854626,0.175549163,0.109051456,0.224052083,0.109178862,0.082189831,0.060933535,0.103921951,0.05769697,0.055624224,0.124003876
0.164712538,0.163650602,0.290951872,0.1431834,0.135441558,0.276247368,0.197378054,0.203354603,0.217982848,0.189260417,0.250756098,0.216744068,0.109773414,0.106043902,0.088207071,0.08111646,0.101174419
0.0247737,0.003523427,0.215022727,0.026093708,0.012038961,0.157073684,0.034509812,0.138286611,0.118701237,0.017942708,0.060121951,0.02029661,0.009931017,0,0.035217172,0.005801242,0.048635659
0,0.04264257,0,0.007854083,0,0,0.002209852,0.028983264,0.031832469,0.069333333,0.014780488,0.006157627,0.118208963,0.071360976,0,0.026476708,0.061848837
0.400382263,1.232939759,0.089032086,0.735511379,0.912318182,0.075847368,0.402815779,0.539787657,0.300306741,0.385411458,0.304317073,0.647944068,0.977930514,0.949678049,1.176868687,1.288498447,0.585507752
0,0,0,0.024331995,0,0,0,0.00991841,0.007318708,0,0,0,0.029650554,0.009321951,0,0.014136646,0
0.016862385,0.010550201,0.005949198,0.003912985,0,0,0.020326392,0.052325314,0.020295971,0.032223958,0.028853659,0.01649322,0.007403323,0.088068293,0,0.012897516,0.022872093
0.003764526,0.014099063,0.007644385,0.008444444,0,0,0.008980376,0.002305439,0.00563941,0.006057292,0.015487805,0.007671186,0.009178751,0.00955122,0.007469697,0.015650621,0.013531008
0,0.006350736,0.004803476,0.002069612,0.011162338,0,0.006642371,0.007747908,0.001329876,0.018307292,0.017585366,0.004647458,0.004676737,0.012268293,0.005343434,0.011498447,0.006112403
0.009192661,0.037360107,0.005558824,0.005369478,0,0.010947368,0.009627954,0.011550209,0.0070714,0.02075,0.028577236,0,0.016959718,0.011146341,0,0.017503106,0
0.022103976,0.020443106,0.012989305,0.095410977,0,0,0.025023628,0.068687238,0.081251296,0.174135417,0.035634146,0.080440678,0.036828802,0.008326829,0.010989899,0.001815217,0.041709302
0.040259939,0.055222222,0,0.001068273,0.031512987,0,0.041764918,0.048742678,0.041713602,0.039104167,0.199796748,0.003471186,0.102305639,0.057195122,0,0.019486025,0.023372093
0.352544343,0.334068273,0.051840909,0.360631861,0.123233766,0.021042105,0.31980817,0.087033473,0.082412445,0.093369792,0.224089431,0.177215254,0.221432024,0.411439024,0.203156566,0.261678571,0.469449612
0.030382263,0.022516734,0.003097594,0.001108434,0,0,0.010814577,0.023748954,0.011157958,0.012067708,0.008479675,0.008491525,0.008864552,0.026482927,0,0.003170807,0.015620155
0,0.02134672,0.005675134,0.001985274,0,0,0.008872247,0.040633891,0.034688073,0.069864583,0.043081301,0.010823729,0.027485901,0.018439024,0.04859596,0.01490528,0.100507752
0.317883792,0.558803213,0.09284492,0.27014324,0.46437013,0.083426316,0.289296356,0.340185146,0.216588751,0.284760417,0.334829268,0.326069492,0.376608258,0.484443902,0.897020202,0.445309006,0.302678295
0.02340367,0.052647925,0.098118984,0.132864793,0.062915584,0.0349,0.041161794,0.167205021,0.073305146,0.037630208,0.124902439,0.237140678,0.140818731,0.056078049,0,0.23492236,0.008492248
0,0.015781794,0,0.005170013,0,0.013489474,0.001931518,0.002488494,0.011489031,0.022244792,0.127609756,0.002159322,0.006546828,0.005341463,0.006681818,0,0.239755814
0.354422018,0.278570281,0.194931818,0.249504685,0.148525974,0.212010526,0.353944333,0.206936192,0.174633028,0.284515625,0.489219512,0.358308475,0.307244209,0.226209756,0.098353535,0.10284472,0.363550388
